,text,state,date,star,hp_data
934,"Refrigerator body touch to sound like wire burning
I'm so disappointing 😔😔😔","Certified Buyer, Erode",10 months ago,1,"SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter  (Midnight Blossom Red, RR20D2825RZ/NL)"
935,Refrigerator is consumeing very high electricity.,"Certified Buyer, Chittaurgarh",10 months ago,1,"SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter  (Midnight Blossom Red, RR20D2825RZ/NL)"
936,"Product is okay, but Flipkart experience pathetic and third class experience.","Certified Buyer, Kalyan",10 months ago,1,"SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter  (Midnight Blossom Red, RR20D2825RZ/NL)"
937,Very terrible product,"Certified Buyer, New Delhi",10 months ago,1,"SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter  (Midnight Blossom Red, RR20D2825RZ/NL)"
938,Very good product,"Certified Buyer, Srikalahasti","Aug, 2023",1,"SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter  (Midnight Blossom Red, RR20D2825RZ/NL)"
939,Not good moisture problem,"Certified Buyer, New Delhi","Aug, 2023",1,"SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter  (Midnight Blossom Red, RR20D2825RZ/NL)"
940,Product is damaged,"Certified Buyer, Pune","Jul, 2023",1,"SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter  (Midnight Blossom Red, RR20D2825RZ/NL)"
941,Worst Experience with in 3 days refrigerator is not working,"Certified Buyer, Chittoor District","Jul, 2023",1,"SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter  (Midnight Blossom Red, RR20D2825RZ/NL)"
942,"Very bad product it's body very chip and when touch it body it give electric shock
Plz don't buy","Certified Buyer, Jaipur","Jun, 2023",1,"SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter  (Midnight Blossom Red, RR20D2825RZ/NL)"
943,Very bad product Samsung service system very 😞 product purchase 28/04/23 item issue power not on,"Certified Buyer, Byasanagar","Jun, 2023",1,"SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter  (Midnight Blossom Red, RR20D2825RZ/NL)"
944,very bad products don't buy,"Certified Buyer, Rohtak","Jun, 2023",1,"SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter  (Midnight Blossom Red, RR20D2825RZ/NL)"
945,Poor product no work this product,"Certified Buyer, Ganjam District","Jun, 2023",1,"SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter  (Midnight Blossom Red, RR20D2825RZ/NL)"
946,"Worst experience. I request to all of you, never use flipkart for any product.
My humble request to avoid using flipkart platform for online purchasing.","Certified Buyer, Patna","Jun, 2023",1,"SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter  (Midnight Blossom Red, RR20D2825RZ/NL)"
947,Light not working.,"Certified Buyer, Thoothukkudi","Jun, 2023",1,"SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter  (Midnight Blossom Red, RR20D2825RZ/NL)"
948,Worrest not cooling after 30 days review don't waste money go by tata voltus refrigerator,"Certified Buyer, Warangal","May, 2023",1,"SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter  (Midnight Blossom Red, RR20D2825RZ/NL)"
949,"Samsung fridge 183 L this verry bad
Noice and vibration 📳","Certified Buyer, Islampur","May, 2023",1,"SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter  (Midnight Blossom Red, RR20D2825RZ/NL)"
950,There is no space for water bottles,"Certified Buyer, Hyderabad","May, 2023",1,"SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter  (Midnight Blossom Red, RR20D2825RZ/NL)"
951,"Useless product after 6 months oil likage from d fridge and service person took service charges as well as parts repair charges instead of in the warranty of rhe refrigerator.....
Very very unpleasant service from Samsung....","Certified Buyer, Dumka","May, 2023",1,"SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter  (Midnight Blossom Red, RR20D2825RZ/NL)"
952,Wrost product and send me bill of it,"Certified Buyer, Gurugram","Apr, 2023",1,"SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter  (Midnight Blossom Red, RR20D2825RZ/NL)"
953,Very nice,"Certified Buyer, Kheri District","Apr, 2023",1,"SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter  (Midnight Blossom Red, RR20D2825RZ/NL)"
954,"My hard earned money Wasted here.
Refrigerator has a big issue with side heating
Just too much heating issue
Really Disappointed","Certified Buyer, Bally","May, 2023",2,"SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter  (Midnight Blossom Red, RR20D2825RZ/NL)"
955,Heating issue always..,"Certified Buyer, Hirakud",6 days ago,2,"SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter  (Midnight Blossom Red, RR20D2825RZ/NL)"
956,In emergency room scratch,"Certified Buyer, Santirbazar",27 days ago,2,"SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter  (Midnight Blossom Red, RR20D2825RZ/NL)"
957,Goat sale... fake exchange value bad.. delivery experience bad. product just ok...👎,"Certified Buyer, Trivandrum",30 days ago,2,"SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter  (Midnight Blossom Red, RR20D2825RZ/NL)"
958,Samsung refrigerator are heated too much so i suggest dont buy this product,"Certified Buyer, Greater Noida",1 month ago,2,"SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter  (Midnight Blossom Red, RR20D2825RZ/NL)"
959,I am not expected,"Certified Buyer, Jsw Steel Plant Township",1 month ago,2,"SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter  (Midnight Blossom Red, RR20D2825RZ/NL)"
960,Bad color,"Certified Buyer, Darbhanga District",1 month ago,2,"SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter  (Midnight Blossom Red, RR20D2825RZ/NL)"
961,Doorsight not calling,"Certified Buyer, Nayagarh District",2 months ago,2,"SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter  (Midnight Blossom Red, RR20D2825RZ/NL)"
962,"Very bad not available Flipkart customer support
So don't buy online","Certified Buyer, Siliguri",2 months ago,2,"SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter  (Midnight Blossom Red, RR20D2825RZ/NL)"
963,"Very nice product, I love it...","Certified Buyer, Maithon",2 months ago,2,"SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter  (Midnight Blossom Red, RR20D2825RZ/NL)"
964,Cooling problem in this fridge..,"Certified Buyer, Purba Bardhaman District",2 months ago,2,"SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter  (Midnight Blossom Red, RR20D2825RZ/NL)"
965,This refrigrator is getting too much heat,"Certified Buyer, Pithampur",2 months ago,2,"SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter  (Midnight Blossom Red, RR20D2825RZ/NL)"
966,Bad quality.... don't buy,"Certified Buyer, Buldana District",3 months ago,2,"SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter  (Midnight Blossom Red, RR20D2825RZ/NL)"
967,Very low built quality...,"Certified Buyer, Bannur",3 months ago,2,"SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter  (Midnight Blossom Red, RR20D2825RZ/NL)"
968,Bad experience,"Certified Buyer, Gurugram",4 months ago,2,"SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter  (Midnight Blossom Red, RR20D2825RZ/NL)"
969,Very hitting body after 2 to 3 hour continue on.,"Certified Buyer, Kachchh District",4 months ago,2,"SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter  (Midnight Blossom Red, RR20D2825RZ/NL)"
970,Nicr,"Certified Buyer, Vellore",5 months ago,2,"SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter  (Midnight Blossom Red, RR20D2825RZ/NL)"
971,"More heat produced by left and right side of refrigerator
vegetables slot is very small
And egg slot are so big so water bottle are not adjust
And major problem is in below the freezer section their is very small slot so we didn't use","Certified Buyer, Solapur District",5 months ago,2,"SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter  (Midnight Blossom Red, RR20D2825RZ/NL)"
972,Push button not working,"Certified Buyer, Nagpur",2 months ago,3,"SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter  (Midnight Blossom Red, RR20D2825RZ/NL)"
973,3 month problem,"Certified Buyer, Dharmapuri District",4 months ago,1,"SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter  (Midnight Blossom Red, RR20D2825RZ/NL)"
974,Best,"Certified Buyer, Dewas",18 days ago,5,"SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter  (Midnight Blossom Red, RR20D2825RZ/NL)"
975,Fantastic waoo,"Certified Buyer, Fatwah",2 months ago,5,"SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter  (Midnight Blossom Red, RR20D2825RZ/NL)"
976,"Its making some noice when we open and shut, samsung care said it will do till 1 months as its a GAS issues in new fridges. Very Embarrassing!","Certified Buyer, Greater Noida","Apr, 2023",1,"SAMSUNG 322 L Frost Free Double Door 3 Star Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Black DOI, RT37C4523B1/HL)"
977,Delivery was not.good. Delivery people just wanted to deliver next place so we're in very hurry. They just wanted to make money and not do good delivery. Delivery person denied to take it to first floor. Flipkart customer service said we can't do anything. Flipkart very rich big company service is very poor and third class. I am a premium plus member and happened with me this.,"Certified Buyer, New Delhi",10 months ago,1,"SAMSUNG 322 L Frost Free Double Door 3 Star Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Black DOI, RT37C4523B1/HL)"
978,"This Samsung 322 L refrigerator has damaged one. A dent on the door. So, request the Flipkart plse replace it by new one. The last date of the replacement is 1st May 2024.","Certified Buyer, Chennai",3 months ago,1,"SAMSUNG 322 L Frost Free Double Door 3 Star Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Black DOI, RT37C4523B1/HL)"
979,Flipkart service is not good. Sending the defective product and after raising the concern getting the message issue is resolved without any communication. Want to return the product but no one from team connect but they have closed the issue,"Certified Buyer, Gurugram",1 month ago,1,"SAMSUNG 322 L Frost Free Double Door 3 Star Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Black DOI, RT37C4523B1/HL)"
980,Do not buy poor product making random weird sound and services centers are pathetic they don't understand and listen customer problem. Don't go for it,"Certified Buyer, Indore",1 month ago,1,"SAMSUNG 322 L Frost Free Double Door 3 Star Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Black DOI, RT37C4523B1/HL)"
981,Not satisfied with the quality of Samsung. Not making ice properly and cooling quality is also poor,"Certified Buyer, Faridabad Division",2 months ago,1,"SAMSUNG 322 L Frost Free Double Door 3 Star Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Black DOI, RT37C4523B1/HL)"
982,"This series of refrigerators have a moisture issue, when you put stuff in it then you always get droplets on it cause spoiling the food.

I complaint many time but issue didn't resolved even after one year. Then technician told me that this problem is occurring inthis series of refrigerator. So avoid this so that your hard earned money will not waist.","Certified Buyer, Aligarh",2 months ago,1,"SAMSUNG 322 L Frost Free Double Door 3 Star Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Black DOI, RT37C4523B1/HL)"
983,"Mode not working ,
They are selling product by telling this .
Freezer still working after freezer set to off.","Certified Buyer, Patna",3 months ago,1,"SAMSUNG 322 L Frost Free Double Door 3 Star Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Black DOI, RT37C4523B1/HL)"
984,"RECEIVED DAMAGED ITEM FROM FLIPKART EXCHANGE VALUE NOT GIVEN AS PROMISED DURING ORDER LOTS OF HARRASMENT TO CALL CALL CENTER OF FLIPKART AND SAMASUNG

PLZ AVOID BUYING ONLINE BIG PRODUCTS LIKE AC REFRIGATOR ETC","Certified Buyer, Kolkata",3 months ago,1,"SAMSUNG 322 L Frost Free Double Door 3 Star Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Black DOI, RT37C4523B1/HL)"
985,"Product was Good
but
delivery and installation worst...
Bad experience","Certified Buyer, Nalgonda District",3 months ago,1,"SAMSUNG 322 L Frost Free Double Door 3 Star Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Black DOI, RT37C4523B1/HL)"
986,Too Much Noisy,"Certified Buyer, Hooghly",5 months ago,1,"SAMSUNG 322 L Frost Free Double Door 3 Star Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Black DOI, RT37C4523B1/HL)"
987,The product is damage,"Certified Buyer, Bhagalpur",9 months ago,1,"SAMSUNG 322 L Frost Free Double Door 3 Star Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Black DOI, RT37C4523B1/HL)"
988,Bad product and material is very very bad,"Certified Buyer, Talaja",9 months ago,1,"SAMSUNG 322 L Frost Free Double Door 3 Star Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Black DOI, RT37C4523B1/HL)"
989,"Only 2 trays are providedbfor storage.
2 litre bottle holder is not there on the door
Better to go for LG products","Certified Buyer, Hisar District",9 months ago,1,"SAMSUNG 322 L Frost Free Double Door 3 Star Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Black DOI, RT37C4523B1/HL)"
990,Doors are fragile. They stopped sticking in two days,"Certified Buyer, Bengaluru",9 months ago,1,"SAMSUNG 322 L Frost Free Double Door 3 Star Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Black DOI, RT37C4523B1/HL)"
991,Worst product,"Certified Buyer, Bengaluru",10 months ago,1,"SAMSUNG 322 L Frost Free Double Door 3 Star Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Black DOI, RT37C4523B1/HL)"
