,text,state,date,star,hp_data
359,"the product is working very slowly, its takes too much times to wash the clothes. many times it automatically paused on certain minutes. very bad experience after sales.","Certified Buyer, Ahmedabad",3 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
360,Damaged product,"Certified Buyer, Nizamabad District",3 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
361,So far it's working fine. No complaints 😃,"Certified Buyer, Bengaluru",3 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
362,Working not good and wash not neatness very slow running and machine capacity is 8kg wash is very very low quality drum capacity is 5kgs,"Certified Buyer, Ysr District",3 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
363,Not good,"Certified Buyer, Vellore District",3 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
364,Drum is not rotating,"Certified Buyer, Kanchipuram",3 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
365,Bad product,"Certified Buyer, Noida",4 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
366,"writing this after using it for 3 months, my experience is very bad as it doesn't wash and rins properly(I see dusk on cloths). I also observed like automatic water taking level not work properly.


don't go for it.","Certified Buyer, Gwalior",4 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
367,Waste product,"Certified Buyer, East Godavari",4 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
368,"This is my recommendation please don't waste your money by buying this washing machine. Consider avoiding this washing machine as it consumes excessive water, leading to unnecessary wastage. Your money might be better spent on a more efficient model.","Certified Buyer, New Delhi",4 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
369,Not working,"Certified Buyer, Alwar",4 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
370,Reviewing after one year use it takes more long time to wash even in quick mode. And water flow is very low. Wash quality ok because me and my husband clothes won't be that much dirty so it's adjusted....else like school heavy uniform dirty clothes doesn't wash properly in it.,"Certified Buyer, Hyderabad",4 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
371,"Useless Machine. Before spinning machine vibrate vigorously, timer changes. Wasting electricity and water .
7 visits of technician But no resolution.","Certified Buyer, Gandhinagar",4 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
372,Machine taking to much time,"Certified Buyer, Adalaj",4 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
373,Design and build quality is good.. but washing quality is very poor... From the first wash we have facing white scars issue... Very poor quality washing machine. I strongly recommend not buy.,"Certified Buyer, Hindupur",4 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
374,I bought this item in last month the perfomence level is very poor. Not clean any dress any type of washing type,"Certified Buyer, Wayanad District",4 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
375,Product is not working,"Certified Buyer, Hyderabad",4 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
376,"Most useless machine ever .
It doesn't clean the clothes clearly. It only mixes the detergent with water and cloth in 70 minutes. It's a waste of time and money both. It takes a lot of water but there is no cleanliness. It's just a mixer grinder which mixes the water and cloth. Totally waste of money. Please don't buy ever and yes never recommend to anyone. Please.
I am writing this review after using it for one week. I am not satisfied with it.
Please change its name from the washing machi...
READ MORE","Certified Buyer, Phagwara",4 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
377,It's not a good item. Not full my requirements. I personally believe in samsung technology but in this washin machine heat me.My old item much better than this one.,"Certified Buyer, Gurugram",4 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
378,Useless machine ever.,"Certified Buyer, Datia",4 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
379,"Honestly I am disappointed... Please don't buy this machine just because of brand. Good for nothing.. In wash mode it's speed is very slow and cleaning is zero. Never buy you are paying extra money for cleaning but result is zero

Again I am saying it's latest review with video.... Please see how Samsung cheated.. it's not rotating at all only vibrating 18k more than market value. I paid it because brand and I will not have to take service in future ... But not even one month I will have to ...
READ MORE","Certified Buyer, Bhubaneswar",4 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
380,Machin spine is very slow anticlockwise west of money please no purchase this machine,"Certified Buyer, Ahmedabad",4 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
381,Dont buy it from Flipkart,"Certified Buyer, Kalyan",5 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
382,"It's not working properly,, showing 4c frequently,,and rinsing is not working properly totally wasted my money","Certified Buyer, Sri Potti Sriramulu Nellore District",5 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
383,Do not purchase this machine. It stains clothes with lint and does no at all cleans the clothes,"Certified Buyer, Ambikapur",5 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
384,Product is not good and not cleaning the cloth and drum speed is very slow,"Certified Buyer, Kalyan",5 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
385,Washing quality of this machine is not good.......,"Certified Buyer, Motihari",5 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
386,Worest products,"Certified Buyer, Coimbatore",5 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
387,drum only revolves 30 degree which does not clean clothes properly. Also machine actual weight limit is 2 kg. Doesn't have overweight sensor,"Certified Buyer, Kangra District",5 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
388,Don't buy it waste of mny,"Certified Buyer, Guntakal",5 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
389,Showing error within 3 months of purchase. Lot of customers facing same issue,"Certified Buyer, Villupuram",5 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
390,The quality of the product is bad. after first wash product is damaged,"Certified Buyer, Bengaluru",5 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
391,This is the worst washing machine I have ever purchased. It is taking a lot of time and it consumes more power instead of having 5 star. So don't buy this product. Please think twice before buying this washing machine.,"Certified Buyer, Ranchi",5 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
392,Don't buy this Samsung top load eco bubble washing machine. Very poor quality in working.. Don't waste your money,"Certified Buyer, Hyderabad",5 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
393,With in 14 months main board got damaged worth Rs. 4000. Watse of money.,"Certified Buyer, Bengaluru",5 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
394,Poor,"Certified Buyer, Jaipur",5 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
395,The product not good due to body current,"Certified Buyer, Greater Noida",5 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
396,Not working within months,"Certified Buyer, Faridabad",5 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
397,Worst product ever .. plz don't buy this product..,"Certified Buyer, Bangalore",5 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
398,After the month there is something broken or I don't know what but it sounds like wearing a metal . It sounds like a machine gun,"Certified Buyer, Itanagar",5 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
399,it does not cclean properly,"Certified Buyer, Raipur",5 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
400,"Very very wrost product, waste for money, very wrost service, water inlet problem, waste design,","Certified Buyer, Chennai",7 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
401,"NOT WORKING PROPERLY,GO FOR LG.WASTE OF MONEY","Certified Buyer, Kozhikode",7 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
402,"Dont buy this product, very poor washing quility","Certified Buyer, Neemuch",7 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
403,"Very pathetic product i have ever used. Clothes are not cleaning properly.
Using lots of water.
After wash Clothes look like same as before wash.
Waste of money","Certified Buyer, New Delhi",8 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
404,Installation service very bad. I called more than 5 times at service centre but no installation provide by seller or Flipkart. Worst service. Machine consume more n more water without any reason and repeat cycle time so it takes long time to wash. High energy required 👎,"Certified Buyer, Bhusawal",8 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
405,"Don't buy not possible to return.
This is only formality completed type machine
samsung is always low quality
Not possible to return.","Certified Buyer, Pimpri Chinchwad",8 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
406,"This product does not serve the purpose. It is getting delayed in washing and moreover the Timer is not working properly. When I see it will be 8mins remaining and again after some time it will reach to 13mins.

It is getting very delayed in washing the clothes.

About cleaning the clothes is not so good.","Certified Buyer, Bangalore",8 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
407,"This product is totally waste of money. don't purchase it...This machine uses a lot of water
I am regretting this machine, don't buy it, you will regret it too.","Certified Buyer, Pokaran",8 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
408,Worst product. Does cleaning strains and does not dry cloths,"Certified Buyer, Jabalpur",8 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
409,"Worsted service of Flipkark and Samsung machine

Machine not proper working it's damaged clothes.","Certified Buyer, Navi Mumbai",9 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
410,"Very slow washing machcine, spins slow cannot drain any water. Works werids some time, can be much better.

Dont waste money on this. This review is after 6 month of use.","Certified Buyer, Indore",9 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
411,"It's not ao good product as samsung delivers,
Very bad product, RPM very slow,

Not washing as expected and brand name... My recommendation don't go for this model..","Certified Buyer, Kushinagar District",9 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
412,Worst product.. don't buy in Flipkart.. very bad service,"Certified Buyer, Hyderabad",9 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
413,"Totally waste of money
The machine can't clean clothes","Certified Buyer, Jamui District",9 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
414,Poor washing. Tub is not spinning well which results in poor cleaning. Detergent powder is on the clothes as a result of this.,"Certified Buyer, Olavanna",9 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
415,It only cleans clothes which are not dirty at all. Drying power is worst. Not recommend as I'm not satisfied with it. Will buy some other if it got sold on olx,"Certified Buyer, Ajmer",9 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
416,Very affordable and very nice washing machine. I am facing problem of slow water filling because water pressure is low at my place and I am adding water manually.,"Certified Buyer, Mumbai","Jun, 2021",5,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
417,"The clothes in this are not clean at all, they are completely laced.0 rating from me","Certified Buyer, New Delhi",9 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
418,Dirt is always on cloths after washing too so we have to wash clothes using hands,"Certified Buyer, Kozhikode District",9 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
